origin,heard,identical,read,time_transcription
Yknow what? I think thats enough for now. Yeah. I dont want to be over rehearsed.,you know and i have some of the family over others would,False,True,3.9832803169992985
Fine!,hi,False,True,1.3118914749938995
Ill do it without you!,i did when have you,False,True,2.8692242990073282
I dont need you or anybody else!,one hundred eighty an hour and hell,False,True,2.06108461599797
Im gonna make it on my own!,oh and hang on my home,False,True,2.8033815439994214
Youll see!!,they are they,False,True,2.932548170996597
Youll,,False,True,0.42630743799963966
I can't believe that Ross is gone. It is just so sad.,i can't remember off his gandhi is so sad,False,True,3.5380503449996468
I didn't know Ross and you were so close.,i know ross you're so close,False,True,1.6260844640055439
We weren't but we had one class together. He was such a great    guy and he talked so passionately about science. I always remembered him.,no we weren't only had one class together such a great guy and talk so passionately about science if that was remembered him i'm sure there are new art form,False,True,6.028975246998016
I'm sure that would mean a lot to him.,i was remembered him humdrum intellectual,False,True,3.019606786008808
"And if heaven has a    door, I'm sure he's pressing his ear up against it and listening intently.",and i haven't as the door on juries pressing is you're up against and listening intently,False,True,3.866453119000653
I thought so many times about calling him and asking him out.    I guess I really missed my chance.,i thought so many times about calling him and ask him to get there in his mansion,False,True,3.4985255939973285
But you didn't!,oh is that of,False,True,3.3784090359986294
I'm still alive!!,in law who,False,True,2.441738630004693
"Kori, I know this is a big surprise for you.",why i chose to the big surprise you,False,True,2.314338548007072
It's a long story but the things    you just said really made my day!,it's a long story but the things you just said really made by it,False,True,3.0921953520009993
"I mean, the fact that you are here means more    to me than if this room were filled with people!",i'm invited you in here means more we learn it that room were filled with people,False,True,5.276512991011259
"You sick freak, who does that? I can't believe I had a crush on    you!",use it for you who don't that's back when i got on you,False,True,3.4247554169996874
Did you hear that? Kori Weston had a crush on me!!,do you then korea was an act and on and i,False,True,4.787149886993575
Well do a quick check.,the let me check,False,True,2.600726956006838
Okay.,i'm too,False,True,1.040978115008329
"So, eight days late huh?",so david lake,False,True,1.9587920339981792
Yeah.,,False,True,0.6080479539959924
You must be a little uncomfortable.,and i think it will uncover,False,True,2.0913922650070162
"Eh, just a tad.",and as c. n.,False,True,3.191317100005108
"Youre about 80 percent effaced, so youre on your way.",the santa fe style and you're on your way,False,True,3.505437076993985
It still could last a little while longer.,if you could last a little while,False,True,1.3717398130102083
If youre anxious there are a few ways to help things along.,that case that is based solely on your way if you could last a little while longer you're anxious there are few ways to help things along to them and i,False,True,8.291021529992577
Do them!!,or you're anxious there are few ways to help the law to them and i,False,True,4.180468470003689
"Actually, theyre things you can do. Just some home remedies, but in my experience Ive found that some of them are quite effective.",actually there are things that you can do just some home remedies that in my experience i've found some of them are very upset,False,True,3.957945012007258
"Well, we are ready to try anything.",well we are ready to try anything,False,True,1.8932131809997372
"Okay, theres an herbal tea you can drink.",whoa hey there's an awful scene,False,True,2.4060670339968055
Okay.,i want you to,False,True,0.9344306929997401
What is wrong with Emma?,what is wrong i've listened to,False,True,3.1478897459892323
"Oh she misunderstood, she thought she was moving to Tulsa.",once one of an has to the thought he was moving to talk,False,True,4.905860847997246
Anytime you're ready.,i mean the,False,True,2.515236389997881
"Ok, ok, here we go.",oh good okay here we go,False,True,3.003848060994642
"Ok, where am I talking to, here?",okay we're more like talking to hear the no,False,True,4.600009162997594
"I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...",well there is one way that seems to offer is with who's the glove and know-how,False,True,2.8631189610023284
Just aim for the bump.,what,False,True,2.72077985398937
"Ok, ok, ok, ok, here goes.",okay okay okay okay here goes,False,True,4.706084591001854
"You know, I, you know, can't do this.",what i knew i can't do that,False,True,3.136521439999342
"Uh, this is too weird.",and the kids too weird,False,True,2.3056174109951826
I feel stupid.,a bat guns,False,True,2.7626518129982287
"So don't do it, it's fine. You don't have to do it just because Susan does it.",and i'm feeling is dying you have to do it is the case isn't it,False,True,5.8786332969903015
"Hello, baby. Hello, hello.",and what,False,True,3.2163516270084074
"Oh, hi. Its Mark.",why is it more,False,True,2.446955581996008
Easy. Easy. You have to go to the hospital. Okay?,i don't and you you have to go to hospital care,False,True,2.578315343998838
"Okay, I do.",okay thank you,False,True,0.8738590610009851
Okay.,hey,False,True,0.8530004310014192
I really do.,isn't it ok,False,True,1.7781738729972858
"Okay, Im gonna get your coat and then Ill-Ill put you in a cab.",good to calm them all put to the captain,False,True,2.0960107360006077
"Okay. Oh wait, wait-wait, youre not gonna come with me?",our you know and when,False,True,2.5714056120050373
Of course I am. I just have to make a call.,of course and i'll just have to make a call,False,True,3.1160920490074204
Okay.,okay,False,True,1.4217153099889401
Okay?,,False,True,0.5130773999990197
Thank you.  Oww!!!! God!,he and the how old i have,False,True,5.5164237420103746
"What?! I wh-, whats wrong?",what a good home,False,True,1.2982857590104686
"Im sorry, I just cant go to the hospital lookin like this.",hurry and get as he has looked like this and i,False,True,4.42058604999329
"Pete Becker is circling the ring now. It looks like, hes just trying to feel him out. Oh, Bruiser is just...",he when looks like this i knew about all through this sunday,False,True,5.949423042999115
"Run! Run you crazy, rich freak!",mind you raise the rent free,False,True,2.3452048690087395
"Oh, I cant watch this.",and like that,False,True,2.173496982009965
"Check it out, hes winning!  Petes winning!",when the moon,False,True,2.497236236988101
Really?!,the one,False,True,2.0492846660054056
No-o-o!!,,False,True,0.9523076399927959
"Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.",now move at on a good ms going for it burn area,False,True,5.705372390002594
Oh! Oh!,yeah,False,True,1.9010602759954054
"Wait, if thats his favourite area, why is he being so mean to it?",and the vehicle at and why,False,True,7.0615075300011085
"Well, this is ironic.",do it,False,True,2.906962356006261
"Of your last two boyfriends, Richard didnt want to have kids, and from the looks of it, now Pete cant.",last two bullet proof what to do one of kids and from looked smooth out the king,False,True,6.325352853004006
"Dude, you dont have to brag! We got nothing here!!",do you have to brag we get an opinion,False,True,2.7745336040097754
Should we tell Rachel theres an empty private room right next door to hers?,julie tell rachel attention from room right next to ours,False,True,2.6279744759958703
"We could, or we can have sex in it.",the good of a second,False,True,5.1705482580000535
"Well let me think about that, while I remove my pants!",in england then why remove my pants,False,True,2.4167454700072994
I thought I was a complete idiot.,that was a complete idiots them with you,False,True,3.6602782849950017
"Hey, Im with you. He even asked me if I thought youd go out with him.",but i think of the hands though move and i need not give up and go oh,False,True,8.270803480001632
"Oh! Oh, I think Im gonna throw up a little bit. What did you say?",living and row that he said no,False,True,8.571296567999525
I said no.,and he said no,False,True,2.9852333449962316
What?!,i,False,True,1.1011505880014738
What? II just figured since youre pregnant youre not gonna be seeing people.,more asked for what can i just figured since you've been an increasingly,False,True,7.821257378993323
"Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?",at showing,False,True,1.5086861989984754
I didnt tell him. I didnt know if you were telling people. This is back when I thought Kash was still people.,i didn't own a beloved hit tel aviv is that worth of cash goes to people,False,True,5.367965020996053
"Good-good, dont tell him. Dont tell him. Just have him call me okay?",don't tell don't understand call me k.,False,True,2.3708641170087503
"Rach look, I really dont think thats such a great",i've got you don't think message,False,True,1.3501775819895556
"Okay, you go do it! Ill come back to that set! Ill meet more actors! Ill meet em all!",and onto a tip that fence and i will need more active on the mall yip,False,True,6.184033685000031
"Ohh, here you are. I was looking for you before. Joshuas gone so you and Emily are free to go.",oh if you are you if it were that is not here himalaya are free now,False,True,5.3034466079989215
Thats okay.,clinton,False,True,1.391418846003944
"Shes still in there enjoying her fake party and uh, its too late to do any of the things I had planned, so",we still in there enjoying her fake party and the two lives doing stuff i had plans,False,True,4.9705851990001975
Ah! Ah! I forgot my jacket!,but a to live villager,False,True,2.858588196002529
You tell them to wait!,do really had to learn about camp,False,True,4.144214511994505
Okay. Wait! Wait!,what i'd the at oak and people,False,True,6.349053568003001
Emily.,the moon,False,True,1.6973217030026717
Oh no-no-no! Oh-no!  No! No! Emily!,in new whoa whoa,False,True,4.5031044089992065
Hey. Call me when you get there. Okay?,climbing in here but,False,True,2.798717044002842
Okay.,come on,False,True,1.9470591909921495
I know. You're the guy who wouldn't chip in for the handyman.,i know you say that when is it that they,False,True,3.8876382720045513
Nevermind!,the moon,False,True,1.3857994319987483
"No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.",that was brilliant henrietta marie and mean i just met him,False,True,6.077717868000036
Jen.,your job,False,True,1.8427421499945922
"Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or",when death comes with a wound to the zoo and i don't know when when i grab a cup of coffee something,False,True,9.484064668009523
Sure! That would be nice.,sure that'd be nice,False,True,2.467014048001147
Umm?,i'll,False,True,1.3050109570031054
Oh! My number is on there.  Give me a call.,there were some that have been a cop,False,True,3.3601048629934667
I will give you a call.,when do you call her,False,True,1.3381528130121296
I'll see you later.,i'm feeling,False,True,1.719812934010406
Okay!,okay,False,True,1.019706209001015
I forgot my paper.,why,False,True,2.269443446988589
"Here we go. Okay, brace yourselves.",yo yo favorite don't live,False,True,3.6053906559973257
What?,favorite why,False,True,2.212425130986958
Okay.,hey,False,True,1.3800926440017065
Ow!,yeah,False,True,1.5953240520029794
Arent you gonna go?,kind,False,True,1.6788990560016828
No. Thank you.,no thanks,False,True,1.1978115230012918
"No, Rachel never pees in public restrooms.",no i delivered the on that,False,True,3.178887581001618
"Well, they never have any paper in there y'know. So my rule is no tissue, no tuschy.  Well, if everybodys going.",you may never in any paper in the area that i really is fin tuna fishing up a mother who is going,False,True,13.474899773005745
"No, y'know what dont close it  cause the... keys...are in there.",i don't look at there is,False,True,3.8240122710121796
"Oh, no-no-no-no-no-no!!",to the who,False,True,1.5683734539925354
Whats going on?,mona,False,True,1.1890391020133393
My lighters in there!,why why isn't it,False,True,2.817735440999968
I promise.,what is,False,True,2.4119207640032982
"Although, dont feel like you cant visit.",other documents you can do that,False,True,2.5725683420023415
"Hey, is, is, is Chandler here?",they end him ahead of a,False,True,4.467989067008602
"No, no hes not.",no no reason,False,True,1.7759065599966561
"You guys, Joey just saw Janice kissing her ex-husband.",that shall we do live sand kissing her it has been,False,True,5.7270664399984526
"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",oh what oh so when it really happened to him,False,True,5.0077912179986015
"Well, I was thinking about that and I, I think the best way would be, to not.",i was thinking about that night and i think the best way to beat it tonight,False,True,4.678529988988885
"Joey, you cant keep this to yourself, if you know about this, you have to tell him.",yeah and it has resulted in no matter what and hung him,False,True,3.8905258599988883
"Itll kill him. I mean itll, itll just kill him.",you're telling me who just don't know,False,True,2.867246066001826
"Well, you could wait til I go to the dentist, maybe",now he waits and have as many hot dylan whom,False,True,4.487475736008491
"Hey, what are you doing here?",hot on the and,False,True,1.9653236659942195
"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",just i was wondering around and it's what do you get the tape that was on half the last episode,False,True,5.727651749999495
"Ah yeah, but now its Susan and me in Mexico and the hostages coming home.",what's this mean that al and it coming,False,True,4.537958330009133
Wheres Ben?,mm,False,True,1.4046767440013355
Hes sleeping.,but it won't,False,True,2.411402583005838
"Ahh.  Ooh, is this a ah, is this a bad time?",it's a long long finances they are as bedtime,False,True,4.345688566012541
"Umm, yeah, actually, Susans gonna be home any minute, its kinda an anniversary.",perjury lifts his tiny any mason found an adversary whoa,False,True,4.595125909007038
"Oh! I thought you guys got married in uh, January?",the fight against the married in a january,False,True,1.9041874510003254
Its not that kind of anniversary.,i command it,False,True,3.7601720970124006
Ah!  Oh.,go go,False,True,2.05188529798761
Sooo!! Anyway...,so anyway,False,True,2.839445778998197
Where are we gonna find a tiny little hat?,i haven't seen it new baby that he had learned why didn't you have,False,True,9.756708086992148
"Oh, oh, oh, Ill get Rainy Day Bear!!",oh i really learned,False,True,1.7008894640021026
"Because hell know what to do?  Oh my God, youre a genius!",but if you like to do what i hear you,False,True,3.7746111000014935
"Oh God, oh God, its sowed on though.",oh you don't need no not,False,True,2.199218599998858
Give it. Give it.,get out i wanted,False,True,3.6373703700082842
Okay.,they want it,False,True,2.5627451239997754
Oh!!,oh,False,True,2.4365132999955676
"Oh, its just like a bloodbath in here today.",one thing you could get uh-huh,False,True,5.084561445008148
Please. This is so your fault.,that only uses and so we will look at a nightclub,False,True,4.6419026519870386
"How, how is this my fault?",uh,False,True,0.48188789800042287
"Look, Carol never threw me out of a room before you came along.",and really a moving before you get along with you,False,True,3.7436866100033512
"Yeah? Well, there's a lot of things Carol never did before I came along.",what is the beans pal never did before i came along had a,False,True,3.2826301559980493
"Hey, hey, ok, all right, that's it!",when do at mine who had time to the,False,True,6.06376956999884
Get in here.,i think what kind,False,True,2.195546770002693
Come on.,hear what i do,False,True,1.6949815580010181
"My god, you guys, I don't believe you.",have good he had on who you,False,True,6.18621844300651
There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.,they are children coming as it were on hand as the building and it went and bought u. n. backed up or that he right,False,True,7.774013408998144
"So just stop all the yelling, just stop it!",it is not only i did not act,False,True,2.7774408280092757
"Yeah, Susan.",confusion and i,False,True,2.923856948997127
"Don't make me do this again, I don't like my voice like this.",don't make me but big and i don't mind what i did lou,False,True,4.5039023739955155
"Ok, who wants to hear something ironic?",thank you and he had something ironic that,False,True,3.824192847998347
"Oh! Here it is!  Ooh, Joey! Why did you sign it, ""Son of a bitch?""",oh yeah really don't you read by the side is that right,False,True,6.033174698008224
I didnt do that! Who wouldve done that?!,i didn't do that lid on,False,True,2.6688105870125582
Son of a bitch!,silently it,False,True,0.8108275910053635
"Okay, maybe ask this guy.",the b. and this guy,False,True,2.9886339229997247
"Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.",what did i mention up carl is a guy had to be wearing identical twin for medical reasons for that,False,True,8.213022287003696
"Yknow sometimes the good ideas are just right in front of you, arent they?",you know sometimes the good ideas and just right for a minute,False,True,2.5767640709964326
"Okay, I know it sounds crazy, but I think it might work. Yknow? The only problem is, Carls acting is",and i know it's just as good a point where you literally from his cause reckons,False,True,5.8393178440019256
The,the only problem why,False,True,1.6241085569927236
"Yeah, hes the reason I didnt get that big",yeah i do the reason i didn't make him a commercial copy years ago,False,True,3.956243214997812
"Hey, uh can I get a little piece of that cake?",i like you recently,False,True,2.629088518995559
Pizza!! We like Pizza!! Get out!!!,pete up one and i couldn't get her,False,True,2.5299525739974342
"Hey Monica, theres a customer who wants to complement the chef, should I let him in?",then i had to construe of offended jack lemmon,False,True,5.338132048011175
"Sure, I love this part!",sir i'm not a part in,False,True,2.144267431998742
Come on in.,and of pride,False,True,3.301437828995404
"Really? In the moment, I really wanted to kiss you too. In the moment.",and when upfront and moon and tuesday to minimum,False,True,6.236744192006881
"In the moment, yeah.",why,False,True,1.7376982810092159
But only in the moment. So do ya wanna kiss again?,i'm us and and so to move his again,False,True,5.995928296004422
"Sure, New Years Eve is only two weeks away. Can you wait?",jim i'm museums and to me to a family,False,True,4.246177136999904
No.,mold,False,True,1.6043836230091983
Me neither.,minivan,False,True,1.5215330770006403
"3, 2,",three,False,True,1.702452051002183
"Joey, you dont have to count down every time we kiss.",to ten at the time and he is,False,True,4.351766884006793
"Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds to get ready.",and but i'd starve the an income was earned him and he,False,True,10.489136392003275
Alright. Phoebe?,i think,False,True,2.0162119640008314
"Okay, okay.",o. k.,False,True,1.2644727830047486
"If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",and i can this friday island why have the world peace is at one i'm very good things for the rain forest and their lives,False,True,10.213040922011714
"Yeah, see.. you took mine. Chandler, what about you?",you see the movement of family you,False,True,9.707744810992153
"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",rhonda delivery day i think myself that the breath,False,True,2.051273452991154
"See, there's always one guy.  ""If I had a wish, I'd wish for three more wishes.""",i think there's only one night violent offenders in a moment for,False,True,8.27595976399607
"Hey Joey. Hi. Hey, buddy.",what kill him,False,True,2.459342057001777
"Hey, Joey, what would you do if you were omnipotent?",thank you i want to do and you're in it,False,True,3.086556741996901
Probably kill myself!,in your waist up,False,True,3.4816212759906193
..Excuse me?,excuse me,False,True,3.5045959710114403
"Hey, if Little Joey's dead, then I got no reason to live!",they did little to eat at i believe and,False,True,4.518474967000657
"Joey, uh-",joliet move,False,True,1.7720276019972516
You,you will get up,False,True,2.8716434169909917
Im sorry.,i'm in now i am so sorry,False,True,2.3530602019891376
"Joey, onstage!",and jewelry onstage,False,True,2.1052370899997186
Well can you at least stay to the end of the play?,ha ha released mean you play,False,True,1.8955183189973468
"I mean, Ill go to the airport with ya, I-I wanna say good bye.",i mean how good the u. of an illness to pohang,False,True,3.911817843996687
Where are you Vic?,i knew the phone,False,True,2.838967382995179
Flights in an hour. I-I gotta go.,let her think i can,False,True,4.354206067990162
Vic! Vic!,i,False,True,2.3927402020053705
In a minute!!,someday,False,True,3.78810515999794
So this is it? Victor?,so this is a good day,False,True,3.6867856370081427
"Yeah, I guess it is.",there are no ideas it is,False,True,2.5614281020098133
"Listen, I ah, I gotta say good bye, and-and I gotta say it quick cause this is killing me.",isn't going to get us into buying them again as a quick is killing,False,True,5.79464404299506
"One thing you gotta know, is that I will never forget you.",one thing you gotta know is that i will never forget him,False,True,3.365731832003803
"But, youve got things you have to do now, and so do I.",did you get things you have to do now so why,False,True,3.467108103999635
"And so Im gonna get on this spaceship,  and Im gonna go to Blargon 7 in search of alternative fuels.",and so on and get on a spaceship thad and i i hand when women go on grounds of individual tired of you,False,True,9.334909579003579
"But when I return, 200 years from now, youll be long gone.",they tend to the news from the building manga,False,True,5.53362823399948
But I wont have aged at all.,that isn't all,False,True,3.3482741709885886
"So you tell your great-great-granddaughter to look me up, because Adrienne, baby, Im gonna want to meet her.",do you tell you great great granddaughter mouths of mia that is if you baby who don't want me to,False,True,12.82368617800239
"So long, Vic!",what,False,True,1.9907877100049518
Nooo Way! The most romantic song ever is,in the hallway most romantic song ever was the way we were,False,True,2.9298743390099844
"See, I-I think that one that Elton John wrote for, um, that guy on",the high think ellen aaronson radford and that guy and he's the boss,False,True,4.089471386992955
"What song was that, Pheebs?",it was an anti,False,True,1.9253268239990575
Hi Monica!,one time,False,True,2.572032258991385
Hey Mon!,what,False,True,1.0547597069962649
Hey Mon!,oh,False,True,1.9988481930049602
"Oh my God, has she slept at all?",why why has she got all evil,False,True,3.559819886999321
Nope.,it is not an autumnal,False,True,2.1463317399902735
"No, it's been three nights in a row.",no i've three times now,False,True,2.477819328996702
"Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so.",you aren't crying and then should know what richard cigar butts out on the floor,False,True,6.397752535995096
"Oh, okay that explains it.",while hit at and while at two in the morning,False,True,4.174973619999946
"I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.",while he and and while at two in the morning and find here is like this and he's announcement of bouquets and announcer possible,False,True,11.600976128000184
But then I realized where would a mouse or a opossum get the money to make the phone call.,when i realized what the women amount of money and get the money to make the hope,False,True,6.324906631998601
"So uh, man, are you gonna go to the play with me tonight?",one of many of those who play with us,False,True,2.6876838769967435
"Yknow what, I dont know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",no let how how comparable lawyer when israel hot the sexes between some guy and you go,False,True,3.833402224991005
"Yeah, I know but",the global in will,False,True,1.7777783049969003
"Oh no-no-no, Im there.",one there,False,True,0.939605389998178
Hey!,hey come on,False,True,1.4550905589858303
Hey Mon! Want some pancakes?,the amount was pregnant and you make campaign,False,True,4.8446780320082325
You made pancakes?,i was pregnant and you make of it,False,True,2.8939799509971635
Yep! Grab a plate.,we are ever played with them,False,True,1.8466678819968365
"No-no, stay right there.  Gettin closer.",wasn't it up any closer,False,True,6.101875724998536
"Okay, okay, but dont worry, because we also have cereals, muffins, waffles,",new hairdo don't worthy to also cereals muffins waffles and,False,True,3.2130000500037568
"Listen also were uh, were watching the game here Saturday night, if people want to come over.",is it also where once again as i know if you don't know,False,True,1.8400312810117612
Oh yeah!,are you,False,True,1.2800284829863813
"Yes, if the foxhole was lined with sandwiches.",the photo was lined with sandwiches,False,True,3.0254447819897905
"Yeah, hero sandwiches.",the heroes relatives,False,True,3.0314478910004254
Well you all know that I'm a pacifist so I'm not interested in war in any way.,and you have an impact this i'm interested more in any way,False,True,6.2566702740004985
"When the revolution comes, I will have to destroy you all.",but you know i've been a revolution comes in and israel,False,True,3.679297309994581
Not you Joey.,i use it,False,True,2.6724034509970807
Oh my good God.,oh my god go up,False,True,2.825752732998808
"Hey! Continuing the countdown of your favorite meals. Tonight, No. 3, macaroni and cheese with cut up hot dogs.",the man and continuing they knelt down and you're in the third night number theory of that drawings even have caught on,False,True,10.252096152005834
"Look, you have done enough! Okay? You have to stop this now.",let him go on to obey you have to stop this,False,True,4.048041652000393
"I will! But not tonight. For dinner music, I thought we could listen to that tape you made me.",oh that man me for do you think i've got to two sons matthew then lately,False,True,9.824945251006284
"Oh, the mixed tape.",on the next day,False,True,1.2817883700045059
The Way You Look Tonight,to move on,False,True,2.7322705359983956
You are just the sweetest.,you were a tax is needed,False,True,3.024010292996536
Hey!,hi,False,True,0.9757134269893868
Hey!,why,False,True,2.1822698969917838
"Hey, guess what Im doing tonight.",and i think that a i,False,True,2.3761547620088095
What?,and we're at,False,True,1.3979187539953273
Im checking out the restaurant with Pete.,techno restaurant with the cough,False,True,1.6520627429999877
"Ohh, Monica, I am so excited for you.",mike i am so excited three and a,False,True,2.60315448899928
"So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find",little women is a this threesome bring a lot of rare how human as part of,False,True,5.600952231994597
"Ooh, actually Ive been making a list of all the women I know who might be into doing this!",currently at anything listen i'm going out like to dine with,False,True,4.7550211180059705
"Oh.  Wow!  Huh.  Boy!  Well, someones been doing their homework.",oh it while it and if so what did i didn't do him of your mood,False,True,13.333750976002193
"Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so",i am won't hang out here last month that has with the us,False,True,4.8087519019900355
"Oh, I know.  Yknow, just-just talking about it is getting me kinda",oh i know for fun and good as his talk about news good night,False,True,6.316229148011189
"Oh, me too.",we can to learn,False,True,2.8341039520018967
"and then, we couldve gone from the ceremony to the reception with you in the sidecar!",and then move on from the ceremony to the reception with you in the second car and,False,True,4.576115418996778
"Ross, it just wouldnt have been feasible.",it just wouldn't unbeatable,False,True,2.336455044001923
But having a dove place the ring on your finger wouldve been no problem?,having a job please ring on your finger win no ha,False,True,2.748906213993905
It was really fun being married to you tonight.,so if an a student,False,True,2.7916367889993126
"Yeah! And! And, it was the easiest 400 bucks Ive ever made.",and an uzi used for all that time,False,True,3.128963544993894
"Okay Ross, can I uh, can I ask you something?",one of the hunt me ask you something,False,True,4.09099436699762
Yeah.,the fed,False,True,1.2913775849883677
"That proposal, at the planetarium",the proposal of the frontier him,False,True,2.9480580749950605
"I know, I know it was stupid.",hang on those stupid,False,True,2.3247387480078032
Are you kidding?!,thank you,False,True,1.1498476690030657
"With the, with the lilies, and-and the song, and the stars!",and then with the lambing fan and so on and the stars,False,True,4.428829198994208
It wasreally wonderful!,with everything what careful,False,True,2.936424629006069
Did you just make that up?,it is made out,False,True,1.614598334999755
"No, actually I thought about it when, when we were going out.",the bloodshed thought about one number one,False,True,2.091912494011922
"Its how I imagined I uh, I would ask you to marry me.",so imagine the worst used to learn if,False,True,2.4886570459930226
"Well, that wouldve been very hard to say no too.",what an the thing very hard to say no to,False,True,3.7934560799913015
"Its a good thing I didnt do it, because it sounds like it wouldve been a very expensive wedding.  Okay, good night",was it didn't do it because it sounds like it would've been a very expensive wedding and i can come from a few nights for,False,True,10.564975934001268
Goodnight,oh,False,True,1.7938619740016293
Even if the sidecar had a windscreen so your hair wouldnt get messed up?,and the u. n. and the site car that we have screams the air one get messed,False,True,4.87408898799913
I will think about it.,i don't think about it,False,True,1.1234529719949933
Thats all Im askin,oh man scoop,False,True,2.0917906609975034
"You guys! It was bananas, cream, and beef! I-I just cannot believe that you ate that so that I wouldnt feel bad!",lou and on and breathing n. b. a. and the manheim as as cannot believe you are a bit so that what the outcome,False,True,9.070142443000805
"Well actually, I-I didnt eat mine. Its still in the bathroom.",i see i need my lifted until the matter,False,True,3.159224810995511
"No it isnt, I ate that.",those lanterns,False,True,1.5786081370024476
Well we left ours in Monicas bedroom.,hi liane sarrazin my husband,False,True,2.076593948993832
"Nope, got it and I got yours  too.",no god and i used up,False,True,2.1804623600037303
And thats Im so glad theres no problem.,and if i had like that there's no problem,False,True,2.8351203670026734
"Thats fine, actually Im on the hiring committee, so therell be at least one friendly face.",it's fine actually i'm on the hiring committee is a good least one friendly,False,True,3.6499407719966257
Ohh! Thats great!,oh that's true,False,True,1.1859440279949922
"You know, Junior Miss is where I started. Oh, I had to sleep with the",no i do this when i started in business with it only is gonna get that job,False,True,6.0135465470084455
Really?!,in,False,True,1.8949133240093943
No-ho-ho!,no what,False,True,2.9768186610017437
Yeah.,enough,False,True,2.915432433001115
"I mean, no-no-no-no-no, dont you worry, Im sure with your qualifications you wont need to sleep with some guy to get that job.",and i'm known i i'm i thought him to enter with your qualifications you wanted to sleep with some guy though,False,True,7.1392648960027145
"Although, I might need some convincing.",the i might need some convincing,False,True,2.433864356004051
"Well, I, umm",whew,False,True,2.3384174759994494
"Kidding! God, I feel wild today!",and what do i feel wanted,False,True,4.110136297007557
Oh my God! Chandler just left though!,one night out why,False,True,4.639426620997256
"Yeah but, maybe its not what we think. Maybe its tell Monica Im sorry Idrank the last of the milk.",that many don't think they at least tell monica i'm sorry i i turned the lights to the milk,False,True,5.537374330000603
"Or maybe he-he was writing to tell her that-that hes changed his name, yknow? Tell Monica Im sorry.",and the in with writing to tell her that benes changed his name you know town monica i'm sorry,False,True,8.501781160011888
I think it means he freaked out and left!,i think it means he needs are on let you don't end,False,True,4.777356927996152
Dont be so negative! Good God! Isnt it possible that Sorry is sitting in there  right now?!,when i get at it or a big car it is a man whom he did,False,True,5.970490469990182
"Okay. Phoebe, I-I think Ross is right. What are we gonna do?",but b. i. and i think last night i wouldn't,False,True,6.594274934002897
"LookOkay, Im just gonnaIm gonna have to go find him and bring him back!",of the arms and on nafta all in here on bring him back,False,True,3.9039553420006996
Okay?,o. k.,False,True,0.8630978130095173
"You-you make sure Monica does not find out, okay?",you knew the intern monica does not find out okay,False,True,2.866647536997334
"I will, I will find him.",well what the,False,True,3.1309987739950884
Hey!,okay,False,True,2.267154444998596
Hi! Hey!,,False,True,0.4666949509992264
Do you guys know any cute guys?,we do as you know an huge behind,False,True,3.336443866006448
"Well, of course I do! My good friend Joey over here.",of course i do with a friend joy over it,False,True,2.31125286599854
"Oh, Im sorry. Thank you Chandler.",no i'm sorry thank you jim,False,True,3.4680755370063707
"Anyway, theres this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go",why is this being carried on this weekend and i've worn by tables and l.,False,True,7.806644900003448
Whats the charity?,with karen,False,True,1.2796413440082688
"I dont know, something either trees or diseaseRalph mumbles a lot.",i'd now with that big trees aylward disease that one was that one,False,True,7.021969314009766
Does Ralph mumble when youre not paying attention?,so while lives and the route mobile when i think that it's lingered,False,True,8.477501620989642
Yeah! Its weird. But the thing is need to find a date.,that seems so neatly written and i think that i need to find things,False,True,5.215401425011805
"Well, what kind of guy are you looking for?",look at night looking for,False,True,1.5629609909956343
Hey!,hey,False,True,1.9477328560024034
What are you guys doing later?,hey what do you wonder,False,True,2.131785959005356
"Oh, Rachel and I have appointments to get our hair cut.",all right i am of the missing or hear that,False,True,1.9401223079912597
We do?,he,False,True,0.8087335610034643
I want to see what he wants first.,i was in a monster that,False,True,3.405522283996106
I just found out that Elizabeths dad wants to meet me.,i just found out allusions that wants to meet me,False,True,2.423914994011284
"Wait a minute, hold the phone! Youre not Elizabeths dad?!",you fall you're not lose understand,False,True,2.8455613200057996
"Come on guys, I-I really want this guy to like me.",and sir i'm lou waters guy like me,False,True,2.9028118409914896
